1283,4399,10,176,0,0,0,27,131,192,3422,32,0,0,0,0,0,0,0,0,0,27,1110,793,352,98,45
1725,41,19,8,0,0,0,726,1545,182,39,52,0,0,0,0,0,0,0,0,0,69,139,54,85,300,112
479,47,20,10,0,0,0,374,24,78,51,3,0,0,0,0,0,0,0,0,0,19,26,14,16,32,12
705,17,19,0,0,0,0,38,130,102,49,32,0,0,0,0,0,0,0,0,0,52,118,22,16,103,16
2210,58,7,35,0,0,0,9,486,113,615,33,0,0,0,0,0,0,0,0,0,32,204,23,192,164,3
768,21,28,69,0,0,0,15,233,39,286,56,0,0,0,0,0,0,0,0,0,241,88,25,272,109,60
1760,45,1,71,0,0,0,9,32,99,287,24,0,0,0,0,0,0,0,0,0,17,85,29,25,38,6
1864,51,2,100,0,0,0,6,151,33,317,1,0,0,0,0,0,0,0,0,0,19,67,10,139,72,2
2078,133,2,43,0,0,0,13,52,170,179,2,0,0,0,0,0,0,0,0,0,16,134,15,37,78,5
1605,26,4,4,0,0,0,6,207,17,50,67,0,0,0,0,0,0,0,0,0,29,133,17,49,43,10
2848,29,1,50,0,0,0,1,91,1,119,8,0,0,0,0,0,0,0,0,0,6,30,31,37,7,2
2477,168,9,213,0,0,0,45,220,31,859,20,0,0,0,0,0,0,0,0,0,25,108,29,279,32,21
1963,276,88,40,0,0,0,28,516,66,212,16,0,0,0,0,0,0,0,0,0,141,801,160,42,188,17
1261,45,60,12,0,0,0,107,583,187,139,75,0,0,0,0,0,0,0,0,0,56,679,70,204,59,17
2218,152,11,23,0,0,0,41,465,215,572,19,0,0,0,0,0,0,0,0,0,17,429,87,42,205,10
1282,61,30,13,0,0,0,427,141,144,73,31,0,0,0,0,0,0,0,0,0,173,106,23,19,212,105
2816,4,1,7,0,0,0,8,51,7,13,0,0,0,0,0,0,0,0,0,0,0,18,2,20,1,0
374,495,65,46,0,0,0,1795,33,283,106,170,0,0,0,0,0,0,0,0,0,71,171,36,27,226,81
1156,545,0,14,0,0,0,6,2,27,188,6,0,0,0,0,0,0,0,0,0,4,89,161,4,26,2
637,344,26,118,0,0,0,175,2032,182,465,190,0,0,0,0,0,0,0,0,0,26,2562,246,160,175,15
1132,8,38,14,0,0,0,18,443,52,70,138,0,0,0,0,0,0,0,0,0,20,153,21,250,137,11
1530,112,3,121,0,0,0,200,99,182,785,5,0,0,0,0,0,0,0,0,0,1,132,181,168,8,7
2399,3825,25,368,0,0,0,140,2868,217,8590,119,0,0,0,0,0,0,0,0,0,130,2564,259,1661,251,31
1698,14,12,7,0,0,0,7,254,101,56,19,0,0,0,0,0,0,0,0,0,38,211,20,49,57,4
2276,386,7,677,0,0,0,31,179,34,1677,16,0,0,0,0,0,0,0,0,0,9,270,171,231,42,6
513,48,6,12,0,0,0,11,171,8,30,4,0,0,0,0,0,0,0,0,0,7,65,6,46,30,4
1804,88,16,9,0,0,0,140,38,207,100,10,0,0,0,0,0,0,0,0,0,36,298,197,7,56,19
1041,47,6,59,0,0,0,10,107,43,303,21,0,0,0,0,0,0,0,0,0,7,46,21,114,28,3
2104,68,12,317,0,0,0,15,262,165,719,16,0,0,0,0,0,0,0,0,0,39,172,24,250,44,10
459,504,22,327,0,0,0,24,49,39,788,37,0,0,0,0,0,0,0,0,0,66,120,37,131,59,11
2436,36,7,12,0,0,0,33,581,146,105,8,0,0,0,0,0,0,0,0,0,11,241,18,123,42,8
1838,40,2,41,0,0,0,49,207,172,289,4,0,0,0,0,0,0,0,0,0,11,148,26,182,17,0
349,542,22,145,0,0,0,45,161,50,766,12,0,0,0,0,0,0,0,0,0,79,110,18,364,211,15
2327,12,0,61,0,0,0,47,29,7,111,1,0,0,0,0,0,0,0,0,0,1,22,1,20,22,7
640,64,9,30,0,0,0,364,237,68,434,16,0,0,0,0,0,0,0,0,0,22,251,40,156,47,12
1074,175,10,41,0,0,0,0,84,13,320,47,0,0,0,0,0,0,0,0,0,40,38,11,124,47,16
2591,64,20,17,0,0,0,4,437,125,181,21,0,0,0,0,0,0,0,0,0,16,278,51,73,41,6
2783,27,10,38,0,0,0,14,296,35,90,7,0,0,0,0,0,0,0,0,0,11,139,33,157,25,2
1087,15,61,125,0,0,0,9,690,28,124,53,0,0,0,0,0,0,0,0,0,108,64,69,385,207,31
281,251,35,215,0,0,0,75,857,287,1380,100,0,0,0,0,0,0,0,0,0,91,600,116,702,226,49
1257,315,4,6,0,0,0,25,22,123,259,39,0,0,0,0,0,0,0,0,0,6,224,76,17,38,5
910,16,45,61,0,0,0,39,322,62,225,48,0,0,0,0,0,0,0,0,0,89,70,14,236,121,73
1279,301,17,477,0,0,0,36,101,23,1138,20,0,0,0,0,0,0,0,0,0,17,110,130,190,52,31
1665,4,4,4,0,0,0,10,176,238,31,1,0,0,0,0,0,0,0,0,0,12,108,20,46,42,4
1913,39,3,25,0,0,0,76,338,167,483,12,0,0,0,0,0,0,0,0,0,20,284,16,223,45,6
1440,326,7,12,0,0,0,16,225,46,481,37,0,0,0,0,0,0,0,0,0,9,339,49,60,38,13
2178,32,100,19,0,0,0,140,778,45,50,109,0,0,0,0,0,0,0,0,0,191,254,11,167,270,97
2333,504,26,114,0,0,0,14,338,248,1128,32,0,0,0,0,0,0,0,0,0,30,388,39,273,66,13
1249,107,32,207,0,0,0,2,308,691,900,52,0,0,0,0,0,0,0,0,0,96,578,951,312,55,54
934,61,30,124,0,0,0,405,139,44,279,27,0,0,0,0,0,0,0,0,0,31,48,15,157,101,18
947,136,38,94,0,0,0,366,1209,187,796,22,0,0,0,0,0,0,0,0,0,249,364,94,752,488,48
76,544,15,56,0,0,0,272,604,119,556,23,0,0,0,0,0,0,0,0,0,70,1342,1936,106,61,37
135,35,55,155,0,0,0,464,172,44,758,91,0,0,0,0,0,0,0,0,0,152,88,85,316,114,430
1840,23,2,98,0,0,0,10,198,195,275,8,0,0,0,0,0,0,0,0,0,10,181,40,229,16,1
2337,322,2,684,0,0,0,100,180,32,716,5,0,0,0,0,0,0,0,0,0,5,183,233,71,27,1
2488,138,24,295,0,0,0,17,135,4,259,6,0,0,0,0,0,0,0,0,0,90,54,30,28,52,22
2059,1544,45,1355,0,0,0,27,231,149,3182,31,0,0,0,0,0,0,0,0,0,58,367,197,592,195,48
496,143,3,13,0,0,0,12,1,2,35,0,0,0,0,0,0,0,0,0,0,0,21,25,2,19,3
1187,110,14,7,0,0,0,11,136,30,114,13,0,0,0,0,0,0,0,0,0,53,126,19,23,131,21
1528,128,1,314,0,0,0,4,17,5,421,4,0,0,0,0,0,0,0,0,0,0,50,48,61,8,1
504,27,37,99,0,0,0,8,518,44,95,61,0,0,0,0,0,0,0,0,0,95,360,208,277,113,88
798,77,0,16,0,0,0,663,290,98,262,20,0,0,0,0,0,0,0,0,0,0,293,62,96,11,4
1544,170,70,227,0,0,0,580,684,259,221,86,0,0,0,0,0,0,0,0,0,121,1417,283,356,151,52
620,46,12,67,0,0,0,182,800,225,415,11,0,0,0,0,0,0,0,0,0,6,613,245,472,26,12
2371,21,8,13,0,0,0,221,394,96,54,15,0,0,0,0,0,0,0,0,0,31,319,62,50,45,31
2463,1024,6,431,0,0,0,17,268,120,822,15,0,0,0,0,0,0,0,0,0,8,198,64,97,86,9
1321,6,7,66,0,0,0,0,98,10,163,23,0,0,0,0,0,0,0,0,0,11,23,6,206,25,3
2628,46,4,200,0,0,0,334,82,47,404,12,0,0,0,0,0,0,0,0,0,32,47,15,161,16,23
2088,57,8,14,0,0,0,1,163,12,114,23,0,0,0,0,0,0,0,0,0,6,163,33,66,13,3
2740,102,1,56,0,0,0,5,51,6,121,1,0,0,0,0,0,0,0,0,0,7,33,4,20,6,4
691,51,36,10,0,0,0,23,57,153,98,66,0,0,0,0,0,0,0,0,0,71,113,20,20,63,22
467,262,13,157,0,0,0,22,369,29,785,18,0,0,0,0,0,0,0,0,0,15,246,216,464,26,12
1667,5,4,23,0,0,0,13,280,25,119,12,0,0,0,0,0,0,0,0,0,24,77,13,170,30,8
1270,1115,16,54,0,0,0,12,475,192,657,28,0,0,0,0,0,0,0,0,0,58,970,701,104,97,63
2440,278,8,26,0,0,0,26,468,319,318,16,0,0,0,0,0,0,0,0,0,9,676,366,25,98,8
2491,47,6,5,0,0,0,23,212,8,39,4,0,0,0,0,0,0,0,0,0,13,164,14,50,41,3
877,95,7,24,0,0,0,300,28,337,114,31,0,0,0,0,0,0,0,0,0,16,188,208,9,72,21
2537,650,28,239,0,0,0,39,1600,199,1669,34,0,0,0,0,0,0,0,0,0,50,709,57,1080,302,15
2641,715,4,519,0,0,0,70,53,24,877,12,0,0,0,0,0,0,0,0,0,8,137,43,149,24,5
429,0,4,37,0,0,0,1,72,49,54,46,0,0,0,0,0,0,0,0,0,124,78,26,29,57,18
563,17,37,33,0,0,0,4,87,18,113,14,0,0,0,0,0,0,0,0,0,376,43,13,53,162,29
2376,27,7,28,0,0,0,3,169,58,83,6,0,0,0,0,0,0,0,0,0,38,81,30,60,48,8
1411,19,4,7,0,0,0,13,108,140,28,10,0,0,0,0,0,0,0,0,0,45,111,43,6,49,4
1546,13,10,46,0,0,0,83,302,185,385,13,0,0,0,0,0,0,0,0,0,6,197,71,349,21,4
2592,47,10,146,0,0,0,109,813,114,202,16,0,0,0,0,0,0,0,0,0,64,523,209,516,58,10
1116,705,29,1203,0,0,0,93,39,22,2141,52,0,0,0,0,0,0,0,0,0,34,262,376,216,63,11
1841,7,6,4,0,0,0,17,104,47,54,19,0,0,0,0,0,0,0,0,0,37,74,7,22,52,12
1985,58,14,29,0,0,0,12,1038,38,233,26,0,0,0,0,0,0,0,0,0,113,358,12,203,106,39
925,2,6,106,0,0,0,4,176,3,16,21,0,0,0,0,0,0,0,0,0,22,12,80,107,12,5
2802,7,0,64,0,0,0,4,227,27,104,4,0,0,0,0,0,0,0,0,0,6,73,58,125,9,0
1991,87,31,14,0,0,0,518,79,147,83,29,0,0,0,0,0,0,0,0,0,123,182,67,23,189,49
2580,276,17,175,0,0,0,8,141,44,438,25,0,0,0,0,0,0,0,0,0,52,69,10,145,55,21
2237,139,18,16,0,0,0,27,280,14,206,11,0,0,0,0,0,0,0,0,0,28,229,31,8,143,4
2398,11,31,72,0,0,0,14,316,21,74,14,0,0,0,0,0,0,0,0,0,52,68,9,122,76,17
586,16,8,104,0,0,0,8,15,2,196,3,0,0,0,0,0,0,0,0,0,24,57,24,24,65,165
1675,57,8,34,0,0,0,40,283,172,595,25,0,0,0,0,0,0,0,0,0,34,178,26,226,41,14
2831,24,0,34,0,0,0,0,32,4,92,0,0,0,0,0,0,0,0,0,0,0,26,26,32,0,0
441,56,12,19,0,0,0,2,42,7,144,62,0,0,0,0,0,0,0,0,0,31,21,6,41,60,25
1912,87,13,348,0,0,0,596,55,68,381,15,0,0,0,0,0,0,0,0,0,27,50,20,40,99,17
1496,8,41,105,0,0,0,18,560,46,123,65,0,0,0,0,0,0,0,0,0,397,282,224,304,86,156
960,44,14,20,0,0,0,128,605,77,59,13,0,0,0,0,0,0,0,0,0,7,367,86,37,69,8
997,16,19,46,0,0,0,1,299,616,128,32,0,0,0,0,0,0,0,0,0,93,109,42,328,111,5
2133,354,28,1040,0,0,0,9,547,49,733,24,0,0,0,0,0,0,0,0,0,71,239,30,437,70,123
1122,65,3,250,0,0,0,12,338,1086,1152,6,0,0,0,0,0,0,0,0,0,12,411,353,323,41,2
2566,35,10,22,0,0,0,16,140,75,179,10,0,0,0,0,0,0,0,0,0,24,228,28,13,39,3
751,434,24,549,0,0,0,44,111,66,870,32,0,0,0,0,0,0,0,0,0,71,160,152,192,31,111
2283,450,14,197,0,0,0,71,875,201,1588,20,0,0,0,0,0,0,0,0,0,24,508,60,483,68,6
1565,25,7,101,0,0,0,28,559,37,406,4,0,0,0,0,0,0,0,0,0,18,164,112,417,32,2
2351,500,5,9,0,0,0,64,85,64,317,8,0,0,0,0,0,0,0,0,0,10,268,26,24,40,1
1969,2341,9,52,0,0,0,20,977,201,1139,30,0,0,0,0,0,0,0,0,0,35,2591,704,31,97,15
450,10,5,18,0,0,0,3,182,393,180,29,0,0,0,0,0,0,0,0,0,16,176,67,98,38,7
1174,8,12,48,0,0,0,0,299,45,196,141,0,0,0,0,0,0,0,0,0,151,85,19,186,129,40
416,96,2,32,0,0,0,63,389,15,268,11,0,0,0,0,0,0,0,0,0,4,238,47,221,31,7
2369,19,10,92,0,0,0,13,463,51,144,13,0,0,0,0,0,0,0,0,0,20,147,41,187,46,20
1054,32,14,310,0,0,0,13,461,29,412,58,0,0,0,0,0,0,0,0,0,95,90,155,611,60,80
1266,82,6,37,0,0,0,2,175,178,217,10,0,0,0,0,0,0,0,0,0,8,221,74,64,62,3
1826,34,24,382,0,0,0,32,1369,99,273,58,0,0,0,0,0,0,0,0,0,46,1199,289,552,145,46
2345,306,14,11,0,0,0,3,12,6,110,6,0,0,0,0,0,0,0,0,0,6,54,4,5,30,5
137,7,17,23,0,0,0,2,261,43,56,13,0,0,0,0,0,0,0,0,0,230,84,13,117,207,62
133,64,3,20,0,0,0,19,192,47,136,70,0,0,0,0,0,0,0,0,0,112,156,51,133,21,62
1045,896,66,488,0,0,0,202,1208,135,1093,61,0,0,0,0,0,0,0,0,0,257,874,233,593,155,77
2597,168,1,356,0,0,0,2,100,16,289,7,0,0,0,0,0,0,0,0,0,7,38,31,95,12,1
1766,7,5,34,0,0,0,2,191,16,37,4,0,0,0,0,0,0,0,0,0,28,81,59,195,9,10
7,60,27,45,0,0,0,964,395,183,230,78,0,0,0,0,0,0,0,0,0,104,166,54,230,146,142
2729,9,7,6,0,0,0,228,158,57,11,4,0,0,0,0,0,0,0,0,0,9,13,9,9,20,12
2733,209,5,181,0,0,0,7,18,26,202,2,0,0,0,0,0,0,0,0,0,3,59,25,16,14,8
1939,32,9,40,0,0,0,14,139,77,106,12,0,0,0,0,0,0,0,0,0,15,207,176,28,33,5
584,4,7,23,0,0,0,0,162,41,81,17,0,0,0,0,0,0,0,0,0,26,44,10,184,27,6
1030,72,12,205,0,0,0,55,132,48,447,10,0,0,0,0,0,0,0,0,0,56,79,44,262,34,27
1697,328,5,11,0,0,0,5,5,87,131,11,0,0,0,0,0,0,0,0,0,16,122,105,5,44,16
1865,5,1,54,0,0,0,113,144,72,311,22,0,0,0,0,0,0,0,0,0,5,70,16,106,27,9
1225,55,12,153,0,0,0,19,150,57,457,33,0,0,0,0,0,0,0,0,0,37,67,46,250,53,7
59,68,12,104,0,0,0,26,80,22,294,41,0,0,0,0,0,0,0,0,0,30,51,39,145,24,33
2208,29,28,22,0,0,0,343,190,227,317,14,0,0,0,0,0,0,0,0,0,52,130,6,58,116,13
2866,7,5,63,0,0,0,3,112,1,18,9,0,0,0,0,0,0,0,0,0,18,10,17,36,10,11
1183,322,25,680,0,0,0,1427,542,386,6171,30,0,0,0,0,0,0,0,0,0,128,528,111,1977,560,36
1572,62,9,39,0,0,0,13,386,109,389,28,0,0,0,0,0,0,0,0,0,32,304,52,258,57,11
46,1107,22,85,0,0,0,24,32,197,552,35,0,0,0,0,0,0,0,0,0,53,454,1997,22,68,31
631,171,18,8,0,0,0,10,0,18,46,49,0,0,0,0,0,0,0,0,0,52,73,41,11,68,102
2508,1468,18,1255,0,0,0,57,64,56,1641,47,0,0,0,0,0,0,0,0,0,44,207,82,150,105,25
1754,15,3,22,0,0,0,44,325,116,284,3,0,0,0,0,0,0,0,0,0,11,91,18,328,33,6
2212,93,9,46,0,0,0,15,226,43,198,5,0,0,0,0,0,0,0,0,0,23,142,7,98,142,6
2810,76,0,88,0,0,0,22,90,7,129,0,0,0,0,0,0,0,0,0,0,3,25,12,53,3,3
588,161,3,89,0,0,0,82,75,214,544,1,0,0,0,0,0,0,0,0,0,7,202,58,104,46,1
316,321,8,47,0,0,0,21,55,146,336,24,0,0,0,0,0,0,0,0,0,21,260,55,9,39,15
1892,5,9,27,0,0,0,3,83,8,47,16,0,0,0,0,0,0,0,0,0,50,12,3,24,46,11
2230,82,8,32,0,0,0,28,142,80,153,2,0,0,0,0,0,0,0,0,0,6,264,78,2,21,0
1718,45,15,21,0,0,0,405,660,157,121,26,0,0,0,0,0,0,0,0,0,44,557,54,320,52,15
1764,205,9,33,0,0,0,138,325,932,551,3,0,0,0,0,0,0,0,0,0,21,1183,1237,47,75,18
861,51,3,17,0,0,0,37,125,5,81,16,0,0,0,0,0,0,0,0,0,12,73,20,63,28,11
1930,64,42,160,0,0,0,18,839,98,1131,147,0,0,0,0,0,0,0,0,0,193,199,14,465,658,21
2433,278,39,374,0,0,0,48,177,16,317,27,0,0,0,0,0,0,0,0,0,137,26,24,233,77,77
2588,96,2,278,0,0,0,7,357,19,407,12,0,0,0,0,0,0,0,0,0,10,52,22,211,38,7
77,111,5,16,0,0,0,159,496,108,85,21,0,0,0,0,0,0,0,0,0,3,724,234,16,67,8
517,68,94,281,0,0,0,127,360,143,944,145,0,0,0,0,0,0,0,0,0,292,290,77,276,261,208
468,91,8,61,0,0,0,5,151,39,343,87,0,0,0,0,0,0,0,0,0,82,206,44,133,45,23
510,95,77,87,0,0,0,1132,82,306,216,115,0,0,0,0,0,0,0,0,0,63,216,33,64,145,91
2112,84,41,34,0,0,0,28,290,34,147,33,0,0,0,0,0,0,0,0,0,37,129,11,131,100,15
1258,22,38,140,0,0,0,360,122,191,61,192,0,0,0,0,0,0,0,0,0,83,127,32,31,119,62
2111,337,6,226,0,0,0,4,37,6,434,16,0,0,0,0,0,0,0,0,0,12,88,20,12,28,10
869,7,7,14,0,0,0,0,264,96,69,34,0,0,0,0,0,0,0,0,0,48,140,50,56,41,21
1214,120,14,356,0,0,0,8,364,39,745,14,0,0,0,0,0,0,0,0,0,73,84,60,501,41,45
874,39,34,240,0,0,0,455,283,150,161,14,0,0,0,0,0,0,0,0,0,89,369,81,88,135,37
2062,454,10,27,0,0,0,205,57,57,504,6,0,0,0,0,0,0,0,0,0,13,84,11,78,44,24
1559,28,4,14,0,0,0,12,229,1560,327,13,0,0,0,0,0,0,0,0,0,33,264,66,143,45,2
439,3,7,6,0,0,0,2,67,19,67,30,0,0,0,0,0,0,0,0,0,18,30,7,37,36,8
1717,43,4,57,0,0,0,9,438,264,296,1,0,0,0,0,0,0,0,0,0,9,725,459,79,60,4
708,88,21,31,0,0,0,13,116,18,180,74,0,0,0,0,0,0,0,0,0,29,135,5,45,72,17
1062,112,12,114,0,0,0,26,10,9,278,38,0,0,0,0,0,0,0,0,0,7,25,16,32,32,9
164,46,206,13,0,0,0,100,956,175,148,352,0,0,0,0,0,0,0,0,0,91,476,29,150,193,24
1131,31,12,67,0,0,0,47,467,84,230,73,0,0,0,0,0,0,0,0,0,56,607,171,217,86,28
1695,98,12,273,0,0,0,40,459,628,1538,16,0,0,0,0,0,0,0,0,0,17,863,320,257,109,7
2651,4,11,71,0,0,0,15,292,24,42,21,0,0,0,0,0,0,0,0,0,33,132,40,65,29,3
1596,106,6,344,0,0,0,31,83,9,196,13,0,0,0,0,0,0,0,0,0,11,71,109,52,14,7
2309,23,58,116,0,0,0,21,1082,90,129,31,0,0,0,0,0,0,0,0,0,171,311,35,492,248,63
2046,15,2,33,0,0,0,41,501,503,365,3,0,0,0,0,0,0,0,0,0,18,402,50,83,15,9
1959,1909,14,705,0,0,0,35,775,1105,2836,11,0,0,0,0,0,0,0,0,0,12,1597,789,129,121,10
40,1262,25,71,0,0,0,18,262,141,611,108,0,0,0,0,0,0,0,0,0,75,600,882,62,145,88
635,85,18,9,0,0,0,877,181,235,194,26,0,0,0,0,0,0,0,0,0,41,289,35,39,105,29
2403,30,15,21,0,0,0,86,471,35,150,29,0,0,0,0,0,0,0,0,0,48,196,8,114,97,4
590,61,94,2,0,0,0,3,53,8,75,65,0,0,0,0,0,0,0,0,0,38,36,10,12,58,25
72,8,19,8,0,0,0,11,334,33,55,39,0,0,0,0,0,0,0,0,0,17,100,15,51,85,12
2132,14,11,17,0,0,0,7,420,13,52,15,0,0,0,0,0,0,0,0,0,13,80,12,146,52,5
1240,170,5,17,0,0,0,18,34,27,153,8,0,0,0,0,0,0,0,0,0,16,80,15,35,28,9
1200,577,60,164,0,0,0,92,2027,229,2334,52,0,0,0,0,0,0,0,0,0,132,984,83,1219,532,74
2129,427,3,80,0,0,0,117,65,151,612,3,0,0,0,0,0,0,0,0,0,1,198,25,48,46,3
2094,21,12,13,0,0,0,8,620,38,203,58,0,0,0,0,0,0,0,0,0,34,234,22,126,89,30
2698,283,0,133,0,0,0,7,67,16,293,0,0,0,0,0,0,0,0,0,0,0,58,35,52,10,0
716,59,11,3,0,0,0,65,402,111,153,42,0,0,0,0,0,0,0,0,0,44,265,17,101,154,16
217,123,18,293,0,0,0,11,100,30,431,49,0,0,0,0,0,0,0,0,0,50,101,54,151,40,27
1107,11,53,82,0,0,0,13,505,145,30,27,0,0,0,0,0,0,0,0,0,29,311,355,134,64,16
789,5,16,8,0,0,0,165,205,216,71,4,0,0,0,0,0,0,0,0,0,63,52,19,215,59,8
2456,39,16,99,0,0,0,23,163,29,354,19,0,0,0,0,0,0,0,0,0,82,61,14,150,60,24
1403,192,2,304,0,0,0,2,122,10,586,9,0,0,0,0,0,0,0,0,0,7,61,65,119,24,2
613,125,21,156,0,0,0,34,697,1426,1004,23,0,0,0,0,0,0,0,0,0,73,650,869,540,97,42
2052,43,1,8,0,0,0,18,209,105,111,0,0,0,0,0,0,0,0,0,0,0,168,13,24,38,0
2236,110,10,10,0,0,0,865,529,68,171,44,0,0,0,0,0,0,0,0,0,17,389,19,51,133,39
1694,355,53,1941,0,0,0,34,401,37,1208,20,0,0,0,0,0,0,0,0,0,39,345,507,123,133,17
2045,83,83,84,0,0,0,16,373,142,252,216,0,0,0,0,0,0,0,0,0,180,861,46,118,280,22
1018,19,15,70,0,0,0,111,279,70,123,16,0,0,0,0,0,0,0,0,0,37,164,83,342,59,28
371,597,376,96,0,0,0,68,381,295,321,85,0,0,0,0,0,0,0,0,0,52,879,297,90,103,21
1907,64,20,21,0,0,0,125,53,26,118,18,0,0,0,0,0,0,0,0,0,25,59,4,33,68,19
1236,298,38,140,0,0,0,59,605,42,387,59,0,0,0,0,0,0,0,0,0,68,202,54,142,197,35
2661,446,14,62,0,0,0,123,215,75,364,31,0,0,0,0,0,0,0,0,0,35,177,21,174,97,7
1326,2,7,8,0,0,0,1,85,167,73,3,0,0,0,0,0,0,0,0,0,24,42,27,36,23,7
2609,108,2,42,0,0,0,61,364,271,447,11,0,0,0,0,0,0,0,0,0,35,444,72,124,60,18
2784,5,11,58,0,0,0,1,145,155,140,4,0,0,0,0,0,0,0,0,0,49,33,16,150,23,9
478,214,46,73,0,0,0,3,4,86,128,42,0,0,0,0,0,0,0,0,0,89,135,250,9,49,119
2377,189,28,13,0,0,0,11,461,50,111,63,0,0,0,0,0,0,0,0,0,28,435,22,66,158,17
1485,101,13,54,0,0,0,13,124,30,639,53,0,0,0,0,0,0,0,0,0,19,111,19,153,59,4
2168,327,6,89,0,0,0,59,340,37,904,5,0,0,0,0,0,0,0,0,0,12,197,12,228,44,5
2853,21,0,5,0,0,0,4,50,12,46,3,0,0,0,0,0,0,0,0,0,3,36,17,18,3,3
11,441,28,289,0,0,0,36,387,35,944,70,0,0,0,0,0,0,0,0,0,30,432,107,285,63,27
1184,134,34,15,0,0,0,142,251,204,77,121,0,0,0,0,0,0,0,0,0,120,238,35,26,218,135
2154,23,18,150,0,0,0,14,205,45,153,23,0,0,0,0,0,0,0,0,0,27,37,10,43,70,8
1822,225,10,83,0,0,0,27,1128,29,589,19,0,0,0,0,0,0,0,0,0,13,553,144,719,54,21
1767,143,20,790,0,0,0,6,116,8,696,9,0,0,0,0,0,0,0,0,0,25,96,70,90,29,8
1296,84,5,3,0,0,0,29,392,36,86,53,0,0,0,0,0,0,0,0,0,9,370,47,40,84,8
1342,124,21,667,0,0,0,17,343,63,923,62,0,0,0,0,0,0,0,0,0,217,257,122,834,148,45
68,30,55,140,0,0,0,342,251,121,343,102,0,0,0,0,0,0,0,0,0,107,167,23,288,129,40
1503,2,12,15,0,0,0,26,531,29,62,18,0,0,0,0,0,0,0,0,0,12,278,33,118,39,4
2035,13,37,6,0,0,0,31,193,147,41,52,0,0,0,0,0,0,0,0,0,82,176,29,17,63,52
1360,19,9,8,0,0,0,33,168,39,29,19,0,0,0,0,0,0,0,0,0,6,68,19,16,40,0
48,4,94,4,0,0,0,3,98,89,48,31,0,0,0,0,0,0,0,0,0,22,84,23,12,53,6
231,19,11,9,0,0,0,40,32,16,41,76,0,0,0,0,0,0,0,0,0,7,31,10,10,35,9
851,43,8,44,0,0,0,3,121,119,348,36,0,0,0,0,0,0,0,0,0,11,116,48,71,25,3
1378,627,16,2113,0,0,0,70,1049,113,3953,37,0,0,0,0,0,0,0,0,0,49,764,454,1493,107,27
2207,80,12,364,0,0,0,12,291,11,406,7,0,0,0,0,0,0,0,0,0,31,109,33,133,50,8
